Nome Cidade,UF,Latitude,Longitude,DDD,Fuso
Oriximiná,PA,-1.75989,-55.8579,93,America/Sao_Paulo
Orizânia,MG,-20.5142,-42.1991,32,America/Sao_Paulo
Orizona,GO,-17.0334,-48.2964,64,America/Sao_Paulo
Orlândia,SP,-20.7169,-47.8852,16,America/Sao_Paulo
Orleans,SC,-28.3487,-49.2986,48,America/Sao_Paulo
Orobó,PE,-7.74553,-35.5956,81,America/Sao_Paulo
Orocó,PE,-8.61026,-39.6026,87,America/Sao_Paulo
Orós,CE,-6.25182,-38.9053,88,America/Sao_Paulo
Ortigueira,PR,-24.2058,-50.9185,42,America/Sao_Paulo
Osasco,SP,-23.5324,-46.7916,11,America/Sao_Paulo
Oscar Bressane,SP,-22.3149,-50.2811,14,America/Sao_Paulo
Osório,RS,-29.8881,-50.2667,51,America/Sao_Paulo
Osvaldo Cruz,SP,-21.7968,-50.8793,18,America/Sao_Paulo
Otacílio Costa,SC,-27.4789,-50.1231,49,America/Sao_Paulo
Ourém,PA,-1.54168,-47.1126,91,America/Sao_Paulo
Ouriçangas,BA,-12.0175,-38.6166,75,America/Sao_Paulo
Ouricuri,PE,-7.87918,-40.08,87,America/Sao_Paulo
Ourilândia do Norte,PA,-6.7529,-51.0858,94,America/Sao_Paulo
Ourinhos,SP,-22.9797,-49.8697,14,America/Sao_Paulo
Ourizona,PR,-23.4053,-52.1964,44,America/Sao_Paulo
Ouro,SC,-27.3379,-51.6194,49,America/Sao_Paulo
Ouro Branco,MG,-20.5263,-43.6962,31,America/Sao_Paulo
Ouro Branco,RN,-6.6958,-36.9428,84,America/Sao_Paulo
Ouro Branco,AL,-9.15884,-37.3556,82,America/Sao_Paulo
Ouro Fino,MG,-22.2779,-46.3716,35,America/Sao_Paulo
Ouro Preto,MG,-20.3796,-43.512,31,America/Sao_Paulo
Ouro Preto do Oeste,RO,-10.7167,-62.2565,69,America/Porto_Velho
Ouro Velho,PB,-7.61604,-37.1519,83,America/Sao_Paulo
Ouro Verde,SC,-26.692,-52.3108,49,America/Sao_Paulo
Ouro Verde,SP,-21.4872,-51.7024,18,America/Sao_Paulo
Ouro Verde de Goiás,GO,-16.2181,-49.1942,62,America/Sao_Paulo
Ouro Verde de Minas,MG,-18.0719,-41.2734,33,America/Sao_Paulo
Ouro Verde do Oeste,PR,-24.7933,-53.9043,45,America/Sao_Paulo
Ouroeste,SP,-20.0061,-50.3768,17,America/Sao_Paulo
Ourolândia,BA,-10.9578,-41.0756,74,America/Sao_Paulo
Ouvidor,GO,-18.2277,-47.8355,64,America/Sao_Paulo
Pacaembu,SP,-21.5627,-51.2654,18,America/Sao_Paulo
Pacajá,PA,-3.83542,-50.6399,91,America/Sao_Paulo
Pacajus,CE,-4.17107,-38.465,85,America/Sao_Paulo
Pacaraima,RR,4.4799,-61.1477,95,America/Porto_Velho
Pacatuba,CE,-3.9784,-38.6183,85,America/Sao_Paulo
Pacatuba,SE,-10.4538,-36.6531,79,America/Sao_Paulo
Paço do Lumiar,MA,-2.51657,-44.1019,98,America/Sao_Paulo
Pacoti,CE,-4.22492,-38.922,85,America/Sao_Paulo
Pacujá,CE,-3.98327,-40.6989,88,America/Sao_Paulo
Padre Bernardo,GO,-15.1605,-48.2833,61,America/Sao_Paulo
Padre Carvalho,MG,-16.3646,-42.5088,38,America/Sao_Paulo
Padre Marcos,PI,-7.35101,-40.8997,89,America/Sao_Paulo
Padre Paraíso,MG,-17.0758,-41.4821,33,America/Sao_Paulo
Paes Landim,PI,-7.77375,-42.2474,89,America/Sao_Paulo
Pai Pedro,MG,-15.5271,-43.07,38,America/Sao_Paulo
Paial,SC,-27.2541,-52.4975,49,America/Sao_Paulo
Paiçandu,PR,-23.4555,-52.046,44,America/Sao_Paulo
Paim Filho,RS,-27.7075,-51.763,54,America/Sao_Paulo
Paineiras,MG,-18.8993,-45.5321,37,America/Sao_Paulo
Painel,SC,-27.9234,-50.0972,49,America/Sao_Paulo
Pains,MG,-20.3705,-45.6627,37,America/Sao_Paulo
Paiva,MG,-21.2913,-43.4088,32,America/Sao_Paulo
Pajeú do Piauí,PI,-7.85508,-42.8248,89,America/Sao_Paulo
Palestina,AL,-9.67493,-37.339,82,America/Sao_Paulo
Palestina,SP,-20.39,-49.4309,17,America/Sao_Paulo
Palestina de Goiás,GO,-16.7392,-51.5309,64,America/Sao_Paulo
Palestina do Pará,PA,-5.74027,-48.3181,94,America/Sao_Paulo
Palhano,CE,-4.73672,-37.9655,88,America/Sao_Paulo
Palhoça,SC,-27.6455,-48.6697,48,America/Sao_Paulo
Palma,MG,-21.3748,-42.3123,32,America/Sao_Paulo
Palma Sola,SC,-26.3471,-53.2771,49,America/Sao_Paulo
Palmácia,CE,-4.13831,-38.8446,85,America/Sao_Paulo
Palmares,PE,-8.68423,-35.589,81,America/Sao_Paulo
Palmares do Sul,RS,-30.2535,-50.5103,51,America/Sao_Paulo
Palmares Paulista,SP,-21.0854,-48.8037,17,America/Sao_Paulo
Palmas,PR,-26.4839,-51.9888,46,America/Sao_Paulo
Palmas,TO,-10.24,-48.3558,63,America/Sao_Paulo
Palmas de Monte Alto,BA,-14.2676,-43.1609,77,America/Sao_Paulo
Palmeira,PR,-25.4257,-50.007,42,America/Sao_Paulo
Palmeira,SC,-27.583,-50.1577,49,America/Sao_Paulo
Palmeira d'Oeste,SP,-20.4148,-50.7632,17,America/Sao_Paulo
Palmeira das Missões,RS,-27.9007,-53.3134,55,America/Sao_Paulo
Palmeira do Piauí,PI,-8.73076,-44.2466,89,America/Sao_Paulo
Palmeira dos Índios,AL,-9.40568,-36.6328,82,America/Sao_Paulo
Palmeirais,PI,-5.97086,-43.056,86,America/Sao_Paulo
Palmeirândia,MA,-2.64433,-44.8933,98,America/Sao_Paulo
Palmeirante,TO,-7.84786,-47.9242,63,America/Sao_Paulo
Palmeiras,BA,-12.5059,-41.5809,75,America/Sao_Paulo
Palmeiras de Goiás,GO,-16.8044,-49.924,64,America/Sao_Paulo
Palmeiras do Tocantins,TO,-6.61658,-47.5464,63,America/Sao_Paulo
Palmeirina,PE,-9.0109,-36.3242,87,America/Sao_Paulo
Palmeirópolis,TO,-13.0447,-48.4026,63,America/Sao_Paulo
Palmelo,GO,-17.3258,-48.426,64,America/Sao_Paulo
Palminópolis,GO,-16.7924,-50.1652,64,America/Sao_Paulo
Palmital,SP,-22.7858,-50.218,18,America/Sao_Paulo
Palmital,PR,-24.8853,-52.2029,42,America/Sao_Paulo
Palmitinho,RS,-27.3596,-53.558,55,America/Sao_Paulo
Palmitos,SC,-27.0702,-53.1586,49,America/Sao_Paulo
Palmópolis,MG,-16.7364,-40.4296,33,America/Sao_Paulo
Palotina,PR,-24.2868,-53.8404,44,America/Sao_Paulo
Panamá,GO,-18.1783,-49.355,64,America/Sao_Paulo
Panambi,RS,-28.2833,-53.5023,55,America/Sao_Paulo
Pancas,ES,-19.2229,-40.8534,27,America/Sao_Paulo
Panelas,PE,-8.66121,-36.0125,81,America/Sao_Paulo
Panorama,SP,-21.354,-51.8562,18,America/Sao_Paulo
Pantano Grande,RS,-30.1902,-52.3729,51,America/Sao_Paulo
Pão de Açúcar,AL,-9.74032,-37.4403,82,America/Sao_Paulo
Papagaios,MG,-19.4419,-44.7468,37,America/Sao_Paulo
Papanduva,SC,-26.3777,-50.1419,47,America/Sao_Paulo
Paquetá,PI,-7.10303,-41.7,89,America/Sao_Paulo
Pará de Minas,MG,-19.8534,-44.6114,37,America/Sao_Paulo
Paracambi,RJ,-22.6078,-43.7108,21,America/Sao_Paulo
Paracatu,MG,-17.2252,-46.8711,38,America/Sao_Paulo
Paracuru,CE,-3.41436,-39.03,85,America/Sao_Paulo
Paragominas,PA,-3.00212,-47.3527,91,America/Sao_Paulo
Paraguaçu,MG,-21.5465,-45.7374,35,America/Sao_Paulo
Paraguaçu Paulista,SP,-22.4114,-50.5732,18,America/Sao_Paulo
Paraí,RS,-28.5964,-51.7896,54,America/Sao_Paulo
Paraíba do Sul,RJ,-22.1585,-43.304,24,America/Sao_Paulo
Paraibano,MA,-6.4264,-43.9792,99,America/Sao_Paulo
Paraibuna,SP,-23.3872,-45.6639,12,America/Sao_Paulo
Paraipaba,CE,-3.43799,-39.1479,85,America/Sao_Paulo
Paraíso,SP,-21.0159,-48.7761,17,America/Sao_Paulo
Paraíso,SC,-26.62,-53.6716,49,America/Sao_Paulo
Paraíso das Águas,MS,-19.0216,-53.0116,67,America/Porto_Velho
Paraíso do Norte,PR,-23.2824,-52.6054,44,America/Sao_Paulo
Paraíso do Sul,RS,-29.6717,-53.144,55,America/Sao_Paulo
Paraíso do Tocantins,TO,-10.175,-48.8823,63,America/Sao_Paulo
Paraisópolis,MG,-22.5539,-45.7803,35,America/Sao_Paulo
Parambu,CE,-6.20768,-40.6905,88,America/Sao_Paulo
Paramirim,BA,-13.4388,-42.2395,77,America/Sao_Paulo
Paramoti,CE,-4.08815,-39.2417,85,America/Sao_Paulo
Paranã,TO,-12.6167,-47.8734,63,America/Sao_Paulo
Paraná,RN,-6.47565,-38.3057,84,America/Sao_Paulo
Paranacity,PR,-22.9297,-52.1549,44,America/Sao_Paulo
Paranaguá,PR,-25.5161,-48.5225,41,America/Sao_Paulo
Paranaíba,MS,-19.6746,-51.1909,67,America/Porto_Velho
Paranaiguara,GO,-18.9141,-50.6539,64,America/Sao_Paulo
Paranaíta,MT,-9.65835,-56.4786,66,America/Porto_Velho
Paranapanema,SP,-23.3862,-48.7214,14,America/Sao_Paulo
Paranapoema,PR,-22.6412,-52.0905,44,America/Sao_Paulo
Paranapuã,SP,-20.1048,-50.5886,17,America/Sao_Paulo
Paranatama,PE,-8.91875,-36.6549,87,America/Sao_Paulo
Paranatinga,MT,-14.4265,-54.0524,66,America/Porto_Velho
Paranavaí,PR,-23.0816,-52.4617,44,America/Sao_Paulo
Paranhos,MS,-23.8911,-55.429,67,America/Porto_Velho
Paraopeba,MG,-19.2732,-44.4044,31,America/Sao_Paulo
Parapuã,SP,-21.7792,-50.7949,18,America/Sao_Paulo
Parari,PB,-7.30975,-36.6522,83,America/Sao_Paulo
Paratinga,BA,-12.687,-43.1798,77,America/Sao_Paulo
Paraty,RJ,-23.2221,-44.7175,24,America/Sao_Paulo
Paraú,RN,-5.76893,-37.1032,84,America/Sao_Paulo
Parauapebas,PA,-6.06781,-49.9037,94,America/Sao_Paulo
Paraúna,GO,-16.9463,-50.4484,64,America/Sao_Paulo
Parazinho,RN,-5.22276,-35.8398,84,America/Sao_Paulo
Pardinho,SP,-23.0841,-48.3679,14,America/Sao_Paulo
Pareci Novo,RS,-29.6365,-51.3974,51,America/Sao_Paulo
Parecis,RO,-12.1754,-61.6032,69,America/Porto_Velho
Parelhas,RN,-6.68491,-36.6566,84,America/Sao_Paulo
Pariconha,AL,-9.25634,-37.9988,82,America/Sao_Paulo
Parintins,AM,-2.63741,-56.729,92,America/Porto_Velho
Paripiranga,BA,-10.6859,-37.8626,75,America/Sao_Paulo
Paripueira,AL,-9.46313,-35.552,82,America/Sao_Paulo
Pariquera-Açu,SP,-24.7147,-47.8742,13,America/Sao_Paulo
Parisi,SP,-20.3034,-50.0163,17,America/Sao_Paulo
Parnaguá,PI,-10.2166,-44.63,89,America/Sao_Paulo
Parnaíba,PI,-2.90585,-41.7754,86,America/Sao_Paulo
Parnamirim,RN,-5.91116,-35.271,84,America/Sao_Paulo
Parnamirim,PE,-8.08729,-39.5795,87,America/Sao_Paulo
Parnarama,MA,-5.67365,-43.1011,99,America/Sao_Paulo
Parobé,RS,-29.6243,-50.8312,51,America/Sao_Paulo
Passa e Fica,RN,-6.43018,-35.6442,84,America/Sao_Paulo
Passa Quatro,MG,-22.3871,-44.9709,35,America/Sao_Paulo
Passa Sete,RS,-29.4577,-52.9599,51,America/Sao_Paulo
Passa Tempo,MG,-20.6539,-44.4926,37,America/Sao_Paulo
Passa-Vinte,MG,-22.2097,-44.2344,32,America/Sao_Paulo
Passabém,MG,-19.3509,-43.1383,31,America/Sao_Paulo
Passagem,RN,-6.27268,-35.37,84,America/Sao_Paulo
Passagem,PB,-7.13467,-37.0433,83,America/Sao_Paulo
Passagem Franca,MA,-6.17745,-43.7755,99,America/Sao_Paulo
Passagem Franca do Piauí,PI,-5.86036,-42.4436,86,America/Sao_Paulo
Passira,PE,-7.9971,-35.5813,81,America/Sao_Paulo
Passo de Camaragibe,AL,-9.24511,-35.4745,82,America/Sao_Paulo
Passo de Torres,SC,-29.3099,-49.722,48,America/Sao_Paulo
Passo do Sobrado,RS,-29.748,-52.2748,51,America/Sao_Paulo
Passo Fundo,RS,-28.2576,-52.4091,54,America/Sao_Paulo
Passos,MG,-20.7193,-46.609,35,America/Sao_Paulo
Passos Maia,SC,-26.7829,-52.0568,49,America/Sao_Paulo
Pastos Bons,MA,-6.60296,-44.0745,99,America/Sao_Paulo
Patis,MG,-16.0773,-44.0787,38,America/Sao_Paulo
Pato Bragado,PR,-24.6271,-54.2265,45,America/Sao_Paulo
Pato Branco,PR,-26.2292,-52.6706,46,America/Sao_Paulo
Patos,PB,-7.01743,-37.2747,83,America/Sao_Paulo
Patos de Minas,MG,-18.5699,-46.5013,34,America/Sao_Paulo
Patos do Piauí,PI,-7.67231,-41.2408,89,America/Sao_Paulo
Patrocínio,MG,-18.9379,-46.9934,34,America/Sao_Paulo
Patrocínio do Muriaé,MG,-21.1544,-42.2125,32,America/Sao_Paulo
Patrocínio Paulista,SP,-20.6384,-47.2801,16,America/Sao_Paulo
Patu,RN,-6.10656,-37.6356,84,America/Sao_Paulo
Paty do Alferes,RJ,-22.4309,-43.4285,24,America/Sao_Paulo
Pau Brasil,BA,-15.4572,-39.6458,73,America/Sao_Paulo
Pau d'Arco,PA,-1.59772,-46.9268,94,America/Sao_Paulo
Pau D'Arco,TO,-7.53919,-49.367,63,America/Sao_Paulo
Pau D'Arco do Piauí,PI,-5.26072,-42.3908,86,America/Sao_Paulo
Pau dos Ferros,RN,-6.10498,-38.2077,84,America/Sao_Paulo
Paudalho,PE,-7.90287,-35.1716,81,America/Sao_Paulo
Pauini,AM,-7.71311,-66.992,97,America/Rio_Branco
Paula Cândido,MG,-20.8754,-42.9752,32,America/Sao_Paulo
Paula Freitas,PR,-26.2105,-50.931,42,America/Sao_Paulo
Paulicéia,SP,-21.3153,-51.8321,18,America/Sao_Paulo
Paulínia,SP,-22.7542,-47.1488,19,America/Sao_Paulo
Paulino Neves,MA,-2.72094,-42.5258,98,America/Sao_Paulo
Paulista,PB,-6.59138,-37.6185,83,America/Sao_Paulo
Paulista,PE,-7.93401,-34.8684,81,America/Sao_Paulo
Paulistana,PI,-8.13436,-41.1431,89,America/Sao_Paulo
Paulistânia,SP,-22.5768,-49.4008,14,America/Sao_Paulo
Paulistas,MG,-18.4276,-42.8628,33,America/Sao_Paulo
Paulo Afonso,BA,-9.3983,-38.2216,75,America/Sao_Paulo
Paulo Bento,RS,-27.7051,-52.4169,54,America/Sao_Paulo
Paulo de Faria,SP,-20.0296,-49.4,17,America/Sao_Paulo
Paulo Frontin,PR,-26.0466,-50.8304,42,America/Sao_Paulo
Paulo Jacinto,AL,-9.36792,-36.3672,82,America/Sao_Paulo
Paulo Lopes,SC,-27.9607,-48.6864,48,America/Sao_Paulo
Paulo Ramos,MA,-4.44485,-45.2398,98,America/Sao_Paulo
Pavão,MG,-17.4267,-41.0035,33,America/Sao_Paulo
Paverama,RS,-29.5486,-51.7339,51,America/Sao_Paulo
Pavussu,PI,-7.96059,-43.2284,89,America/Sao_Paulo
Pé de Serra,BA,-11.8313,-39.611,75,America/Sao_Paulo
Peabiru,PR,-23.914,-52.3431,44,America/Sao_Paulo
Peçanha,MG,-18.5441,-42.5583,33,America/Sao_Paulo
Pederneiras,SP,-22.3511,-48.7781,14,America/Sao_Paulo
Pedra,PE,-8.49641,-36.94,87,America/Sao_Paulo
Pedra Azul,MG,-16.0086,-41.2909,33,America/Sao_Paulo
Pedra Bela,SP,-22.7902,-46.4455,11,America/Sao_Paulo
Pedra Bonita,MG,-20.5219,-42.3304,31,America/Sao_Paulo
Pedra Branca,PB,-7.42169,-38.0689,83,America/Sao_Paulo
Pedra Branca,CE,-5.45341,-39.7078,88,America/Sao_Paulo
Pedra Branca do Amapari,AP,0.777424,-51.9503,96,America/Sao_Paulo
Pedra do Anta,MG,-20.5968,-42.7123,31,America/Sao_Paulo
Pedra do Indaiá,MG,-20.2563,-45.2107,37,America/Sao_Paulo
Pedra Dourada,MG,-20.8266,-42.1515,32,America/Sao_Paulo
Pedra Grande,RN,-5.14988,-35.876,84,America/Sao_Paulo
Pedra Lavrada,PB,-6.74997,-36.4758,83,America/Sao_Paulo
Pedra Mole,SE,-10.6134,-37.6922,79,America/Sao_Paulo
Pedra Preta,RN,-5.57352,-36.1084,84,America/Sao_Paulo
Pedra Preta,MT,-16.6245,-54.4722,66,America/Porto_Velho
Pedralva,MG,-22.2386,-45.4654,35,America/Sao_Paulo
Pedranópolis,SP,-20.2474,-50.1129,17,America/Sao_Paulo
Pedrão,BA,-12.1491,-38.6487,75,America/Sao_Paulo
Pedras Altas,RS,-31.7365,-53.5814,53,America/Sao_Paulo
Pedras de Fogo,PB,-7.39107,-35.1065,83,America/Sao_Paulo
Pedras de Maria da Cruz,MG,-15.6032,-44.391,38,America/Sao_Paulo
Pedras Grandes,SC,-28.4339,-49.1949,48,America/Sao_Paulo
Pedregulho,SP,-20.2535,-47.4775,16,America/Sao_Paulo
Pedreira,SP,-22.7413,-46.8948,19,America/Sao_Paulo
Pedreiras,MA,-4.56482,-44.6006,99,America/Sao_Paulo
Pedrinhas,SE,-11.1902,-37.6775,79,America/Sao_Paulo
Pedrinhas Paulista,SP,-22.8174,-50.7933,18,America/Sao_Paulo
Pedrinópolis,MG,-19.2241,-47.4579,34,America/Sao_Paulo
Pedro Afonso,TO,-8.97034,-48.1729,63,America/Sao_Paulo
Pedro Alexandre,BA,-10.012,-37.8932,75,America/Sao_Paulo
Pedro Avelino,RN,-5.5161,-36.3867,84,America/Sao_Paulo
Pedro Canário,ES,-18.3004,-39.9574,27,America/Sao_Paulo
Pedro de Toledo,SP,-24.2764,-47.2354,13,America/Sao_Paulo
Pedro do Rosário,MA,-2.97272,-45.3493,98,America/Sao_Paulo
Pedro Gomes,MS,-18.0996,-54.5507,67,America/Porto_Velho
Pedro II,PI,-4.42585,-41.4482,86,America/Sao_Paulo
Pedro Laurentino,PI,-8.06807,-42.2847,89,America/Sao_Paulo
Pedro Leopoldo,MG,-19.6308,-44.0383,31,America/Sao_Paulo
Pedro Osório,RS,-31.8642,-52.8184,53,America/Sao_Paulo
Pedro Régis,PB,-6.63323,-35.2966,83,America/Sao_Paulo
Pedro Teixeira,MG,-21.7076,-43.743,32,America/Sao_Paulo
Pedro Velho,RN,-6.4356,-35.2195,84,America/Sao_Paulo
Peixe,TO,-12.0254,-48.5395,63,America/Sao_Paulo
Peixe-Boi,PA,-1.19382,-47.324,91,America/Sao_Paulo
Peixoto de Azevedo,MT,-10.2262,-54.9794,66,America/Porto_Velho
Pejuçara,RS,-28.4283,-53.6579,55,America/Sao_Paulo
Pelotas,RS,-31.7649,-52.3371,53,America/Sao_Paulo
Penaforte,CE,-7.82163,-39.0707,88,America/Sao_Paulo
Penalva,MA,-3.27674,-45.1768,98,America/Sao_Paulo
Penápolis,SP,-21.4148,-50.0769,18,America/Sao_Paulo
Pendências,RN,-5.2564,-36.7095,84,America/Sao_Paulo
Penedo,AL,-10.2874,-36.5819,82,America/Sao_Paulo
Penha,SC,-26.7754,-48.6465,47,America/Sao_Paulo
Pentecoste,CE,-3.79274,-39.2692,85,America/Sao_Paulo
Pequeri,MG,-21.8341,-43.1145,32,America/Sao_Paulo
Pequi,MG,-19.6284,-44.6604,37,America/Sao_Paulo
Pequizeiro,TO,-8.5932,-48.9327,63,America/Sao_Paulo
Perdigão,MG,-19.9411,-45.078,37,America/Sao_Paulo
Perdizes,MG,-19.3434,-47.2963,34,America/Sao_Paulo
Perdões,MG,-21.0932,-45.0896,35,America/Sao_Paulo
Pereira Barreto,SP,-20.6368,-51.1123,18,America/Sao_Paulo
Pereiras,SP,-23.0804,-47.972,14,America/Sao_Paulo
Pereiro,CE,-6.03576,-38.4624,88,America/Sao_Paulo
Peri Mirim,MA,-2.57676,-44.8504,98,America/Sao_Paulo
Periquito,MG,-19.1573,-42.2333,33,America/Sao_Paulo
Peritiba,SC,-27.3754,-51.9018,49,America/Sao_Paulo
Peritoró,MA,-4.37459,-44.3369,99,America/Sao_Paulo
Perobal,PR,-23.8949,-53.4098,44,America/Sao_Paulo
Pérola,PR,-23.8039,-53.6834,44,America/Sao_Paulo
Pérola d'Oeste,PR,-25.8278,-53.7433,46,America/Sao_Paulo
Perolândia,GO,-17.5258,-52.065,64,America/Sao_Paulo
Peruíbe,SP,-24.312,-47.0012,13,America/Sao_Paulo
Pescador,MG,-18.357,-41.6006,33,America/Sao_Paulo
Pescaria Brava,SC,-28.3966,-48.8864,48,America/Sao_Paulo
Pesqueira,PE,-8.35797,-36.6978,87,America/Sao_Paulo
Petrolândia,PE,-9.06863,-38.3027,87,America/Sao_Paulo
Petrolândia,SC,-27.5346,-49.6937,47,America/Sao_Paulo
Petrolina,PE,-9.38866,-40.5027,87,America/Sao_Paulo
Petrolina de Goiás,GO,-16.0968,-49.3364,62,America/Sao_Paulo
Petrópolis,RJ,-22.52,-43.1926,24,America/Sao_Paulo
Piaçabuçu,AL,-10.406,-36.434,82,America/Sao_Paulo
Piacatu,SP,-21.5921,-50.6003,18,America/Sao_Paulo
Piancó,PB,-7.19282,-37.9289,83,America/Sao_Paulo
Piatã,BA,-13.1465,-41.7702,77,America/Sao_Paulo
Piau,MG,-21.5096,-43.313,32,America/Sao_Paulo
Picada Café,RS,-29.4464,-51.1367,54,America/Sao_Paulo
Piçarra,PA,-6.43778,-48.8716,94,America/Sao_Paulo
Picos,PI,-7.07721,-41.467,89,America/Sao_Paulo
Picuí,PB,-6.50845,-36.3497,83,America/Sao_Paulo
Piedade,SP,-23.7139,-47.4256,15,America/Sao_Paulo
Piedade de Caratinga,MG,-19.7593,-42.0756,33,America/Sao_Paulo
Piedade de Ponte Nova,MG,-20.2438,-42.7379,31,America/Sao_Paulo
Piedade do Rio Grande,MG,-21.469,-44.1938,32,America/Sao_Paulo
Piedade dos Gerais,MG,-20.4715,-44.2243,31,America/Sao_Paulo
Piên,PR,-26.0965,-49.4336,41,America/Sao_Paulo
Pilão Arcado,BA,-10.0051,-42.4936,74,America/Sao_Paulo
Pilar,PB,-7.26403,-35.2523,83,America/Sao_Paulo
Pilar,AL,-9.60135,-35.9543,82,America/Sao_Paulo
Pilar de Goiás,GO,-14.7608,-49.5784,62,America/Sao_Paulo
Pilar do Sul,SP,-23.8077,-47.7222,15,America/Sao_Paulo
Pilões,RN,-6.26364,-38.0461,84,America/Sao_Paulo
Pilões,PB,-6.86827,-35.613,83,America/Sao_Paulo
Pilõezinhos,PB,-6.84277,-35.531,83,America/Sao_Paulo
Pimenta,MG,-20.4827,-45.8049,37,America/Sao_Paulo
Pimenta Bueno,RO,-11.672,-61.198,69,America/Porto_Velho
Pimenteiras,PI,-6.23839,-41.4113,89,America/Sao_Paulo
Pimenteiras do Oeste,RO,-13.4823,-61.0471,69,America/Porto_Velho
Pindaí,BA,-14.4921,-42.686,77,America/Sao_Paulo
Pindamonhangaba,SP,-22.9246,-45.4613,12,America/Sao_Paulo
Pindaré-Mirim,MA,-3.60985,-45.342,98,America/Sao_Paulo
Pindoba,AL,-9.47382,-36.2918,82,America/Sao_Paulo
Pindobaçu,BA,-10.7433,-40.3675,74,America/Sao_Paulo
Pindorama,SP,-21.1853,-48.9086,17,America/Sao_Paulo
Pindorama do Tocantins,TO,-11.1311,-47.5726,63,America/Sao_Paulo
Pindoretama,CE,-4.01584,-38.3061,85,America/Sao_Paulo
Pingo-d'Água,MG,-19.7287,-42.4095,33,America/Sao_Paulo
Pinhais,PR,-25.4429,-49.1927,41,America/Sao_Paulo
Pinhal,RS,-27.508,-53.2082,55,America/Sao_Paulo
Pinhal da Serra,RS,-27.8751,-51.1673,54,America/Sao_Paulo
Pinhal de São Bento,PR,-26.0324,-53.482,46,America/Sao_Paulo
Pinhal Grande,RS,-29.345,-53.3206,55,America/Sao_Paulo
Pinhalão,PR,-23.7982,-50.0536,43,America/Sao_Paulo
Pinhalzinho,SP,-22.7811,-46.5897,11,America/Sao_Paulo
Pinhalzinho,SC,-26.8495,-52.9913,49,America/Sao_Paulo
Pinhão,SE,-10.5677,-37.7242,79,America/Sao_Paulo
Pinhão,PR,-25.6944,-51.6536,42,America/Sao_Paulo
Pinheiral,RJ,-22.5172,-44.0022,24,America/Sao_Paulo
Pinheirinho do Vale,RS,-27.2109,-53.608,55,America/Sao_Paulo
Pinheiro,MA,-2.52224,-45.0788,98,America/Sao_Paulo
Pinheiro Machado,RS,-31.5794,-53.3798,53,America/Sao_Paulo
Pinheiro Preto,SC,-27.0483,-51.2243,49,America/Sao_Paulo
Pinheiros,ES,-18.4141,-40.2171,27,America/Sao_Paulo
Pintadas,BA,-11.8117,-39.9009,75,America/Sao_Paulo
Pinto Bandeira,RS,-29.0975,-51.4503,54,America/Sao_Paulo
Pintópolis,MG,-16.0572,-45.1402,38,America/Sao_Paulo
Pio IX,PI,-6.83002,-40.6083,89,America/Sao_Paulo
Pio XII,MA,-3.89315,-45.1759,98,America/Sao_Paulo
Piquerobi,SP,-21.8747,-51.7282,18,America/Sao_Paulo
Piquet Carneiro,CE,-5.80025,-39.417,88,America/Sao_Paulo
Piquete,SP,-22.6069,-45.1869,12,America/Sao_Paulo
Piracaia,SP,-23.0525,-46.3594,11,America/Sao_Paulo
Piracanjuba,GO,-17.302,-49.017,64,America/Sao_Paulo
Piracema,MG,-20.5089,-44.4783,37,America/Sao_Paulo
Piracicaba,SP,-22.7338,-47.6476,19,America/Sao_Paulo
Piracuruca,PI,-3.93335,-41.7088,86,America/Sao_Paulo
